date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
16-06-1954,Brazil,Mexico,Brazil,not applicable Pinga,,43,FALSE,FALSE
16-06-1954,Brazil,Mexico,Brazil,not applicable Julinho,,69,FALSE,FALSE
16-06-1954,Yugoslavia,France,Yugoslavia,Miloš Milutinović,,15,FALSE,FALSE
16-06-1954,Austria,Scotland,Austria,Erich Probst,,33,FALSE,FALSE
16-06-1954,Uruguay,Czechoslovakia,Uruguay,Oscar Míguez,,71,FALSE,FALSE
16-06-1954,Uruguay,Czechoslovakia,Uruguay,Juan Alberto Schiaffino,,84,FALSE,FALSE
17-06-1954,Switzerland,Italy,Switzerland,Robert Ballaman,,18,FALSE,FALSE
17-06-1954,Switzerland,Italy,Italy,Giampiero Boniperti,,44,FALSE,FALSE
17-06-1954,Switzerland,Italy,Switzerland,Josef Hügi,,78,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Ferenc Puskás,,12,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Mihály Lantos,,18,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Sándor Kocsis,,24,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Sándor Kocsis,,36,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Sándor Kocsis,,50,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Zoltán Czibor,,59,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Péter Palotás,,75,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Péter Palotás,,83,FALSE,FALSE
17-06-1954,Hungary,South Korea,Hungary,Ferenc Puskás,,89,FALSE,FALSE
17-06-1954,West Germany,Turkey,Turkey,Suat Mamat,,2,FALSE,FALSE
17-06-1954,West Germany,Turkey,West Germany,Hans Schäfer,,14,FALSE,FALSE
17-06-1954,West Germany,Turkey,West Germany,Bernhard Klodt,,52,FALSE,FALSE
17-06-1954,West Germany,Turkey,West Germany,Ottmar Walter,,60,FALSE,FALSE
17-06-1954,West Germany,Turkey,West Germany,Max Morlock,,84,FALSE,FALSE
17-06-1954,England,Belgium,Belgium,Léopold Anoul,,5,FALSE,FALSE
17-06-1954,England,Belgium,England,Ivor Broadis,,26,FALSE,FALSE
17-06-1954,England,Belgium,England,Nat Lofthouse,,36,FALSE,FALSE
17-06-1954,England,Belgium,England,Ivor Broadis,,63,FALSE,FALSE
17-06-1954,England,Belgium,Belgium,Henri Coppens,,67,FALSE,FALSE
17-06-1954,England,Belgium,Belgium,Léopold Anoul,,71,FALSE,FALSE
17-06-1954,England,Belgium,England,Nat Lofthouse,,91,FALSE,FALSE
17-06-1954,England,Belgium,Belgium,Jimmy Dickinson,,94,TRUE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Carlos Borges,,17,FALSE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Oscar Míguez,,30,FALSE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Carlos Borges,,47,FALSE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Julio Abbadie,,54,FALSE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Carlos Borges,,57,FALSE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Oscar Míguez,,83,FALSE,FALSE
19-06-1954,Uruguay,Scotland,Uruguay,Julio Abbadie,,85,FALSE,FALSE
19-06-1954,Brazil,Yugoslavia,Yugoslavia,Branko Zebec,,48,FALSE,FALSE
19-06-1954,Brazil,Yugoslavia,Brazil,not applicable Didi,,69,FALSE,FALSE
19-06-1954,Austria,Czechoslovakia,Austria,Ernst Stojaspal,,3,FALSE,FALSE
19-06-1954,Austria,Czechoslovakia,Austria,Erich Probst,,4,FALSE,FALSE
19-06-1954,Austria,Czechoslovakia,Austria,Erich Probst,,21,FALSE,FALSE
19-06-1954,Austria,Czechoslovakia,Austria,Erich Probst,,24,FALSE,FALSE
19-06-1954,Austria,Czechoslovakia,Austria,Ernst Stojaspal,,65,FALSE,FALSE
19-06-1954,France,Mexico,France,Jean Vincent,,19,FALSE,FALSE
19-06-1954,France,Mexico,France,Raúl Cárdenas,,46,TRUE,FALSE
19-06-1954,France,Mexico,Mexico,José Luis Lamadrid,,54,FALSE,FALSE
19-06-1954,France,Mexico,Mexico,Tomás Balcázar,,85,FALSE,FALSE
19-06-1954,France,Mexico,France,Raymond Kopa,,88,FALSE,TRUE
20-06-1954,Hungary,West Germany,Hungary,Sándor Kocsis,,3,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,Ferenc Puskás,,17,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,Sándor Kocsis,,21,FALSE,FALSE
20-06-1954,Hungary,West Germany,West Germany,Alfred Pfaff,,25,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,Nándor Hidegkuti,,52,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,Nándor Hidegkuti,,54,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,Sándor Kocsis,,69,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,József Tóth,,75,FALSE,FALSE
20-06-1954,Hungary,West Germany,West Germany,Helmut Rahn,,77,FALSE,FALSE
20-06-1954,Hungary,West Germany,Hungary,Sándor Kocsis,,78,FALSE,FALSE
20-06-1954,Hungary,West Germany,West Germany,Richard Herrmann,,84,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Suat Mamat,,10,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Lefter Küçükandonyadis,,24,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Suat Mamat,,30,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Burhan Sargun,,37,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Burhan Sargun,,64,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Burhan Sargun,,70,FALSE,FALSE
20-06-1954,Turkey,South Korea,Turkey,Erol Keskin,,76,FALSE,FALSE
20-06-1954,Italy,Belgium,Italy,Egisto Pandolfini,,41,FALSE,TRUE
20-06-1954,Italy,Belgium,Italy,Carlo Galli,,48,FALSE,FALSE
20-06-1954,Italy,Belgium,Italy,Amleto Frignani,,58,FALSE,FALSE
20-06-1954,Italy,Belgium,Italy,Benito Lorenzi,,78,FALSE,FALSE
20-06-1954,Italy,Belgium,Belgium,Léopold Anoul,,81,FALSE,FALSE
20-06-1954,England,Switzerland,England,Jimmy Mullen,,43,FALSE,FALSE
20-06-1954,England,Switzerland,England,Dennis Wilshaw,,69,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Ottmar Walter,,7,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Hans Schäfer,,12,FALSE,FALSE
23-06-1954,West Germany,Turkey,Turkey,Mustafa Ertan,,21,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Max Morlock,,30,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Max Morlock,,60,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Fritz Walter,,62,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Max Morlock,,77,FALSE,FALSE
23-06-1954,West Germany,Turkey,West Germany,Hans Schäfer,,79,FALSE,FALSE
23-06-1954,West Germany,Turkey,Turkey,Lefter Küçükandonyadis,,82,FALSE,FALSE
23-06-1954,Switzerland,Italy,Switzerland,Josef Hügi,,14,FALSE,FALSE
23-06-1954,Switzerland,Italy,Switzerland,Robert Ballaman,,48,FALSE,FALSE
23-06-1954,Switzerland,Italy,Italy,Fulvio Nesti,,67,FALSE,FALSE
23-06-1954,Switzerland,Italy,Switzerland,Josef Hügi,,85,FALSE,FALSE
23-06-1954,Switzerland,Italy,Switzerland,Jacques Fatton,,90,FALSE,FALSE
26-06-1954,Austria,Switzerland,Switzerland,Robert Ballaman,,16,FALSE,FALSE
26-06-1954,Austria,Switzerland,Switzerland,Josef Hügi,,17,FALSE,FALSE
26-06-1954,Austria,Switzerland,Switzerland,Josef Hügi,,19,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Theodor Wagner,,25,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Alfred Körner,,26,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Theodor Wagner,,27,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Ernst Ocwirk,,32,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Alfred Körner,,34,FALSE,FALSE
26-06-1954,Austria,Switzerland,Switzerland,Robert Ballaman,,39,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Theodor Wagner,,53,FALSE,FALSE
26-06-1954,Austria,Switzerland,Switzerland,Josef Hügi,,60,FALSE,FALSE
26-06-1954,Austria,Switzerland,Austria,Erich Probst,,76,FALSE,FALSE
26-06-1954,Uruguay,England,Uruguay,Carlos Borges,,5,FALSE,FALSE
26-06-1954,Uruguay,England,England,Nat Lofthouse,,16,FALSE,FALSE
26-06-1954,Uruguay,England,Uruguay,Obdulio Varela,,39,FALSE,FALSE
26-06-1954,Uruguay,England,Uruguay,Juan Alberto Schiaffino,,46,FALSE,FALSE
26-06-1954,Uruguay,England,England,Tom Finney,,67,FALSE,FALSE
26-06-1954,Uruguay,England,Uruguay,Javier Ambrois,,78,FALSE,FALSE
27-06-1954,Hungary,Brazil,Hungary,Nándor Hidegkuti,,4,FALSE,FALSE
27-06-1954,Hungary,Brazil,Hungary,Sándor Kocsis,,7,FALSE,FALSE
27-06-1954,Hungary,Brazil,Brazil,Djalma Santos,,18,FALSE,TRUE
27-06-1954,Hungary,Brazil,Hungary,Mihály Lantos,,60,FALSE,TRUE
27-06-1954,Hungary,Brazil,Brazil,not applicable Julinho,,65,FALSE,FALSE
27-06-1954,Hungary,Brazil,Hungary,Sándor Kocsis,,88,FALSE,FALSE
27-06-1954,West Germany,Yugoslavia,West Germany,Ivica Horvat,,9,TRUE,FALSE
27-06-1954,West Germany,Yugoslavia,West Germany,Helmut Rahn,,85,FALSE,FALSE
30-06-1954,Hungary,Uruguay,Hungary,Zoltán Czibor,,13,FALSE,FALSE
30-06-1954,Hungary,Uruguay,Hungary,Nándor Hidegkuti,,46,FALSE,FALSE
30-06-1954,Hungary,Uruguay,Uruguay,Juan Hohberg,,75,FALSE,FALSE
30-06-1954,Hungary,Uruguay,Uruguay,Juan Hohberg,,86,FALSE,FALSE
30-06-1954,Hungary,Uruguay,Hungary,Sándor Kocsis,,111,FALSE,FALSE
30-06-1954,Hungary,Uruguay,Hungary,Sándor Kocsis,,116,FALSE,FALSE
30-06-1954,West Germany,Austria,West Germany,Hans Schäfer,,31,FALSE,FALSE
30-06-1954,West Germany,Austria,West Germany,Max Morlock,,47,FALSE,FALSE
30-06-1954,West Germany,Austria,Austria,Erich Probst,,51,FALSE,FALSE
30-06-1954,West Germany,Austria,West Germany,Fritz Walter,,54,FALSE,TRUE
30-06-1954,West Germany,Austria,West Germany,Ottmar Walter,,61,FALSE,FALSE
30-06-1954,West Germany,Austria,West Germany,Fritz Walter,,64,FALSE,TRUE
30-06-1954,West Germany,Austria,West Germany,Ottmar Walter,,89,FALSE,FALSE
03-07-1954,Austria,Uruguay,Austria,Ernst Stojaspal,,16,FALSE,TRUE
03-07-1954,Austria,Uruguay,Uruguay,Juan Hohberg,,22,FALSE,FALSE
03-07-1954,Austria,Uruguay,Austria,Luis Cruz,,59,TRUE,FALSE
03-07-1954,Austria,Uruguay,Austria,Ernst Ocwirk,,89,FALSE,FALSE
04-07-1954,West Germany,Hungary,Hungary,Ferenc Puskás,,6,FALSE,FALSE
04-07-1954,West Germany,Hungary,Hungary,Zoltán Czibor,,8,FALSE,FALSE
04-07-1954,West Germany,Hungary,West Germany,Max Morlock,,10,FALSE,FALSE
04-07-1954,West Germany,Hungary,West Germany,Helmut Rahn,,18,FALSE,FALSE
04-07-1954,West Germany,Hungary,West Germany,Helmut Rahn,,84,FALSE,FALSE
08-06-1958,Sweden,Mexico,Sweden,Agne Simonsson,,17,FALSE,FALSE
08-06-1958,Sweden,Mexico,Sweden,Nils Liedholm,,57,FALSE,TRUE
08-06-1958,Sweden,Mexico,Sweden,Agne Simonsson,,64,FALSE,FALSE
08-06-1958,Argentina,West Germany,Argentina,Oreste Corbatta,,3,FALSE,FALSE
08-06-1958,Argentina,West Germany,West Germany,Helmut Rahn,,32,FALSE,FALSE
08-06-1958,Argentina,West Germany,West Germany,Uwe Seeler,,42,FALSE,FALSE
08-06-1958,Argentina,West Germany,West Germany,Helmut Rahn,,79,FALSE,FALSE
08-06-1958,Northern Ireland,Czechoslovakia,Northern Ireland,Wilbur Cush,,21,FALSE,FALSE
08-06-1958,France,Paraguay,Paraguay,Florencio Amarilla,,20,FALSE,FALSE
08-06-1958,France,Paraguay,France,Just Fontaine,,24,FALSE,FALSE
08-06-1958,France,Paraguay,France,Just Fontaine,,30,FALSE,FALSE
08-06-1958,France,Paraguay,Paraguay,Florencio Amarilla,,44,FALSE,TRUE
08-06-1958,France,Paraguay,Paraguay,Jorge Lino Romero,,50,FALSE,FALSE
08-06-1958,France,Paraguay,France,Roger Piantoni,,52,FALSE,FALSE
08-06-1958,France,Paraguay,France,Maryan Wisnieski,,61,FALSE,FALSE
08-06-1958,France,Paraguay,France,Just Fontaine,,67,FALSE,FALSE
08-06-1958,France,Paraguay,France,Raymond Kopa,,70,FALSE,FALSE
08-06-1958,France,Paraguay,France,Jean Vincent,,83,FALSE,FALSE
08-06-1958,Yugoslavia,Scotland,Yugoslavia,Aleksandar Petaković,,6,FALSE,FALSE
08-06-1958,Yugoslavia,Scotland,Scotland,Jimmy Murray,,49,FALSE,FALSE
08-06-1958,Hungary,Wales,Hungary,József Bozsik,,5,FALSE,FALSE
08-06-1958,Hungary,Wales,Wales,John Charles,,27,FALSE,FALSE
08-06-1958,Brazil,Austria,Brazil,José Altafini,,37,FALSE,FALSE
08-06-1958,Brazil,Austria,Brazil,Nílton Santos,,50,FALSE,FALSE
08-06-1958,Brazil,Austria,Brazil,José Altafini,,85,FALSE,FALSE
08-06-1958,Soviet Union,England,Soviet Union,Nikita Simonyan,,13,FALSE,FALSE
08-06-1958,Soviet Union,England,Soviet Union,Aleksandr Ivanov,,56,FALSE,FALSE
08-06-1958,Soviet Union,England,England,Derek Kevan,,66,FALSE,FALSE
08-06-1958,Soviet Union,England,England,Tom Finney,,85,FALSE,TRUE
11-06-1958,Argentina,Northern Ireland,Northern Ireland,Peter McParland,,4,FALSE,FALSE
11-06-1958,Argentina,Northern Ireland,Argentina,Oreste Corbatta,,37,FALSE,TRUE
11-06-1958,Argentina,Northern Ireland,Argentina,Norberto Menéndez,,56,FALSE,FALSE
11-06-1958,Argentina,Northern Ireland,Argentina,Ludovico Avio,,60,FALSE,FALSE
11-06-1958,West Germany,Czechoslovakia,Czechoslovakia,Milan Dvořák,,24,FALSE,TRUE
11-06-1958,West Germany,Czechoslovakia,Czechoslovakia,Zdeněk Zikán,,42,FALSE,FALSE
11-06-1958,West Germany,Czechoslovakia,West Germany,Hans Schäfer,,60,FALSE,FALSE
11-06-1958,West Germany,Czechoslovakia,West Germany,Helmut Rahn,,71,FALSE,FALSE
11-06-1958,Paraguay,Scotland,Paraguay,Juan Bautista Agüero,,4,FALSE,FALSE
11-06-1958,Paraguay,Scotland,Scotland,Jackie Mudie,,24,FALSE,FALSE
11-06-1958,Paraguay,Scotland,Paraguay,Cayetano Ré,,45,FALSE,FALSE
11-06-1958,Paraguay,Scotland,Paraguay,José Parodi,,73,FALSE,FALSE
11-06-1958,Paraguay,Scotland,Scotland,Bobby Collins,,74,FALSE,FALSE
11-06-1958,Yugoslavia,France,France,Just Fontaine,,4,FALSE,FALSE
11-06-1958,Yugoslavia,France,Yugoslavia,Aleksandar Petaković,,16,FALSE,FALSE
11-06-1958,Yugoslavia,France,Yugoslavia,Todor Veselinović,,63,FALSE,FALSE
11-06-1958,Yugoslavia,France,France,Just Fontaine,,85,FALSE,FALSE
11-06-1958,Yugoslavia,France,Yugoslavia,Todor Veselinović,,88,FALSE,FALSE
11-06-1958,Mexico,Wales,Wales,Ivor Allchurch,,32,FALSE,FALSE
11-06-1958,Mexico,Wales,Mexico,Jaime Belmonte,,89,FALSE,FALSE
11-06-1958,Soviet Union,Austria,Soviet Union,Anatoli Ilyin,,15,FALSE,FALSE
11-06-1958,Soviet Union,Austria,Soviet Union,Valentin Ivanov,,62,FALSE,FALSE
12-06-1958,Sweden,Hungary,Sweden,Kurt Hamrin,,34,FALSE,FALSE
12-06-1958,Sweden,Hungary,Sweden,Kurt Hamrin,,55,FALSE,FALSE
12-06-1958,Sweden,Hungary,Hungary,Lajos Tichy,,77,FALSE,FALSE
15-06-1958,Czechoslovakia,Argentina,Czechoslovakia,Milan Dvořák,,8,FALSE,FALSE
15-06-1958,Czechoslovakia,Argentina,Czechoslovakia,Zdeněk Zikán,,17,FALSE,FALSE
15-06-1958,Czechoslovakia,Argentina,Czechoslovakia,Zdeněk Zikán,,40,FALSE,FALSE
15-06-1958,Czechoslovakia,Argentina,Argentina,Oreste Corbatta,,65,FALSE,TRUE
15-06-1958,Czechoslovakia,Argentina,Czechoslovakia,Jiří Feureisl,,69,FALSE,FALSE
15-06-1958,Czechoslovakia,Argentina,Czechoslovakia,Václav Hovorka,,82,FALSE,FALSE
15-06-1958,Czechoslovakia,Argentina,Czechoslovakia,Václav Hovorka,,89,FALSE,FALSE
15-06-1958,West Germany,Northern Ireland,Northern Ireland,Peter McParland,,18,FALSE,FALSE
15-06-1958,West Germany,Northern Ireland,West Germany,Helmut Rahn,,20,FALSE,FALSE
15-06-1958,West Germany,Northern Ireland,Northern Ireland,Peter McParland,,60,FALSE,FALSE
15-06-1958,West Germany,Northern Ireland,West Germany,Uwe Seeler,,78,FALSE,FALSE
15-06-1958,France,Scotland,France,Raymond Kopa,,22,FALSE,FALSE
15-06-1958,France,Scotland,France,Just Fontaine,,44,FALSE,FALSE
15-06-1958,France,Scotland,Scotland,Sammy Baird,,58,FALSE,FALSE
15-06-1958,Paraguay,Yugoslavia,Yugoslavia,Radivoje Ognjanović,,18,FALSE,FALSE
15-06-1958,Paraguay,Yugoslavia,Paraguay,José Parodi,,20,FALSE,FALSE
15-06-1958,Paraguay,Yugoslavia,Yugoslavia,Todor Veselinović,,21,FALSE,FALSE
15-06-1958,Paraguay,Yugoslavia,Paraguay,Juan Bautista Agüero,,52,FALSE,FALSE
15-06-1958,Paraguay,Yugoslavia,Yugoslavia,Zdravko Rajkov,,73,FALSE,FALSE
15-06-1958,Paraguay,Yugoslavia,Paraguay,Jorge Lino Romero,,80,FALSE,FALSE
15-06-1958,Hungary,Mexico,Hungary,Lajos Tichy,,19,FALSE,FALSE
15-06-1958,Hungary,Mexico,Hungary,Lajos Tichy,,46,FALSE,FALSE
15-06-1958,Hungary,Mexico,Hungary,Károly Sándor,,54,FALSE,FALSE
15-06-1958,Hungary,Mexico,Hungary,József Bencsics,,69,FALSE,FALSE
15-06-1958,Brazil,Soviet Union,Brazil,not applicable Vavá,,3,FALSE,FALSE
15-06-1958,Brazil,Soviet Union,Brazil,not applicable Vavá,,77,FALSE,FALSE
15-06-1958,England,Austria,Austria,Karl Koller,,15,FALSE,FALSE
15-06-1958,England,Austria,England,Johnny Haynes,,56,FALSE,FALSE
15-06-1958,England,Austria,Austria,Alfred Körner,,71,FALSE,FALSE
15-06-1958,England,Austria,England,Derek Kevan,,74,FALSE,FALSE
17-06-1958,Northern Ireland,Czechoslovakia,Czechoslovakia,Zdeněk Zikán,,18,FALSE,FALSE
17-06-1958,Northern Ireland,Czechoslovakia,Northern Ireland,Peter McParland,,44,FALSE,FALSE
17-06-1958,Northern Ireland,Czechoslovakia,Northern Ireland,Peter McParland,,97,FALSE,FALSE
17-06-1958,Wales,Hungary,Hungary,Lajos Tichy,,33,FALSE,FALSE
17-06-1958,Wales,Hungary,Wales,Ivor Allchurch,,55,FALSE,FALSE
17-06-1958,Wales,Hungary,Wales,Terry Medwin,,76,FALSE,FALSE
17-06-1958,Soviet Union,England,Soviet Union,Anatoli Ilyin,,69,FALSE,FALSE
19-06-1958,Brazil,Wales,Brazil,not applicable Pelé,,66,FALSE,FALSE
19-06-1958,France,Northern Ireland,France,Maryan Wisnieski,,44,FALSE,FALSE
19-06-1958,France,Northern Ireland,France,Just Fontaine,,55,FALSE,FALSE
19-06-1958,France,Northern Ireland,France,Just Fontaine,,63,FALSE,FALSE
19-06-1958,France,Northern Ireland,France,Roger Piantoni,,68,FALSE,FALSE
19-06-1958,Sweden,Soviet Union,Sweden,Kurt Hamrin,,49,FALSE,FALSE
19-06-1958,Sweden,Soviet Union,Sweden,Agne Simonsson,,88,FALSE,FALSE
19-06-1958,West Germany,Yugoslavia,West Germany,Helmut Rahn,,12,FALSE,FALSE
24-06-1958,Brazil,France,Brazil,not applicable Vavá,,2,FALSE,FALSE
24-06-1958,Brazil,France,France,Just Fontaine,,9,FALSE,FALSE
24-06-1958,Brazil,France,Brazil,not applicable Didi,,39,FALSE,FALSE
24-06-1958,Brazil,France,Brazil,not applicable Pelé,,52,FALSE,FALSE
24-06-1958,Brazil,France,Brazil,not applicable Pelé,,64,FALSE,FALSE
24-06-1958,Brazil,France,Brazil,not applicable Pelé,,75,FALSE,FALSE
24-06-1958,Brazil,France,France,Roger Piantoni,,83,FALSE,FALSE
24-06-1958,Sweden,West Germany,West Germany,Hans Schäfer,,24,FALSE,FALSE
24-06-1958,Sweden,West Germany,Sweden,Lennart Skoglund,,32,FALSE,FALSE
24-06-1958,Sweden,West Germany,Sweden,Gunnar Gren,,81,FALSE,FALSE
24-06-1958,Sweden,West Germany,Sweden,Kurt Hamrin,,88,FALSE,FALSE
28-06-1958,France,West Germany,France,Just Fontaine,,16,FALSE,FALSE
28-06-1958,France,West Germany,West Germany,Hans Cieslarczyk,,18,FALSE,FALSE
28-06-1958,France,West Germany,France,Raymond Kopa,,27,FALSE,TRUE
28-06-1958,France,West Germany,France,Just Fontaine,,36,FALSE,FALSE
28-06-1958,France,West Germany,France,Yvon Douis,,50,FALSE,FALSE
28-06-1958,France,West Germany,West Germany,Helmut Rahn,,52,FALSE,FALSE
28-06-1958,France,West Germany,France,Just Fontaine,,78,FALSE,FALSE
28-06-1958,France,West Germany,West Germany,Hans Schäfer,,84,FALSE,FALSE
28-06-1958,France,West Germany,France,Just Fontaine,,89,FALSE,FALSE
29-06-1958,Brazil,Sweden,Sweden,Nils Liedholm,,4,FALSE,FALSE
29-06-1958,Brazil,Sweden,Brazil,not applicable Vavá,,9,FALSE,FALSE
29-06-1958,Brazil,Sweden,Brazil,not applicable Vavá,,32,FALSE,FALSE
29-06-1958,Brazil,Sweden,Brazil,not applicable Pelé,,55,FALSE,FALSE
29-06-1958,Brazil,Sweden,Brazil,Mário Zagallo,,68,FALSE,FALSE
29-06-1958,Brazil,Sweden,Sweden,Agne Simonsson,,80,FALSE,FALSE
29-06-1958,Brazil,Sweden,Brazil,not applicable Pelé,,90,FALSE,FALSE
30-05-1962,Uruguay,Colombia,Colombia,Francisco Zuluaga,,19,FALSE,TRUE
30-05-1962,Uruguay,Colombia,Uruguay,Luis Cubilla,,56,FALSE,FALSE
30-05-1962,Uruguay,Colombia,Uruguay,José Sasía,,75,FALSE,FALSE
30-05-1962,Chile,Switzerland,Switzerland,Rolf Wüthrich,,6,FALSE,FALSE
30-05-1962,Chile,Switzerland,Chile,Leonel Sánchez,,44,FALSE,FALSE
30-05-1962,Chile,Switzerland,Chile,Jaime Ramírez,,51,FALSE,FALSE
30-05-1962,Chile,Switzerland,Chile,Leonel Sánchez,,55,FALSE,FALSE
30-05-1962,Brazil,Mexico,Brazil,Mário Zagallo,,56,FALSE,FALSE
30-05-1962,Brazil,Mexico,Brazil,not applicable Pelé,,73,FALSE,FALSE
30-05-1962,Argentina,Bulgaria,Argentina,Héctor Facundo,,4,FALSE,FALSE
31-05-1962,Soviet Union,Yugoslavia,Soviet Union,Valentin Ivanov,,51,FALSE,FALSE
31-05-1962,Soviet Union,Yugoslavia,Soviet Union,Viktor Ponedelnik,,83,FALSE,FALSE
31-05-1962,Czechoslovakia,Spain,Czechoslovakia,Jozef Štibrányi,,80,FALSE,FALSE
31-05-1962,Hungary,England,Hungary,Lajos Tichy,,17,FALSE,FALSE
31-05-1962,Hungary,England,England,Ron Flowers,,60,FALSE,TRUE
31-05-1962,Hungary,England,Hungary,Flórián Albert,,71,FALSE,FALSE
02-06-1962,Yugoslavia,Uruguay,Uruguay,Ángel Cabrera,,19,FALSE,FALSE
02-06-1962,Yugoslavia,Uruguay,Yugoslavia,Josip Skoblar,,25,FALSE,TRUE
02-06-1962,Yugoslavia,Uruguay,Yugoslavia,Milan Galić,,29,FALSE,FALSE
02-06-1962,Yugoslavia,Uruguay,Yugoslavia,Dražan Jerković,,49,FALSE,FALSE
02-06-1962,Chile,Italy,Chile,Jaime Ramírez,,73,FALSE,FALSE
02-06-1962,Chile,Italy,Chile,Jorge Toro,,87,FALSE,FALSE
02-06-1962,England,Argentina,England,Ron Flowers,,17,FALSE,TRUE
02-06-1962,England,Argentina,England,Bobby Charlton,,42,FALSE,FALSE
02-06-1962,England,Argentina,England,Jimmy Greaves,,67,FALSE,FALSE
02-06-1962,England,Argentina,Argentina,José Sanfilippo,,81,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Soviet Union,Valentin Ivanov,,8,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Soviet Union,Igor Chislenko,,10,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Soviet Union,Valentin Ivanov,,11,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Colombia,Germán Aceros,,21,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Soviet Union,Viktor Ponedelnik,,56,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Colombia,Marcos Coll,,68,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Colombia,Antonio Rada,,72,FALSE,FALSE
03-06-1962,Soviet Union,Colombia,Colombia,Marino Klinger,,86,FALSE,FALSE
03-06-1962,West Germany,Switzerland,West Germany,Albert Brülls,,45,FALSE,FALSE
03-06-1962,West Germany,Switzerland,West Germany,Uwe Seeler,,59,FALSE,FALSE
03-06-1962,West Germany,Switzerland,Switzerland,Heinz Schneiter,,73,FALSE,FALSE
03-06-1962,Spain,Mexico,Spain,Joaquín Peiró,,90,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Hungary,Flórián Albert,,1,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Hungary,Flórián Albert,,6,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Hungary,Lajos Tichy,,8,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Hungary,Ernő Solymosi,,12,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Hungary,Flórián Albert,,53,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Bulgaria,Georgi Sokolov,,64,FALSE,FALSE
03-06-1962,Hungary,Bulgaria,Hungary,Lajos Tichy,,70,FALSE,FALSE
06-06-1962,Soviet Union,Uruguay,Soviet Union,Aleksei Mamykin,,38,FALSE,FALSE
06-06-1962,Soviet Union,Uruguay,Uruguay,José Sasía,,54,FALSE,FALSE
06-06-1962,Soviet Union,Uruguay,Soviet Union,Valentin Ivanov,,89,FALSE,FALSE
06-06-1962,West Germany,Chile,West Germany,Horst Szymaniak,,21,FALSE,TRUE
06-06-1962,West Germany,Chile,West Germany,Uwe Seeler,,82,FALSE,FALSE
06-06-1962,Brazil,Spain,Spain,not applicable Adelardo,,35,FALSE,FALSE
06-06-1962,Brazil,Spain,Brazil,not applicable Amarildo,,72,FALSE,FALSE
